JobID,JobTitle,Company,LocationCity,LocationState,Latitude,Longitude,PrimarySkill,AdditionalSkills,ExperienceLevel,Salary,DatePosted,Remote
J0874,Database Administrator,IBM,Los Angeles,CA,34.0522,-118.2437,SQL,"Machine Learning, Other",Entry,70000,2024-09-16,No
J0875,Data Engineer,RetailCorp,Denver,CO,39.7392,-104.9903,Python,Java,Entry,76000,2024-10-18,No
J0876,Data Engineer,Meta,Redmond,WA,47.673988,-122.121513,Python,SQL,Entry,79000,2024-01-30,Yes
J0877,Java Developer,Netflix,Mountain View,CA,37.3861,-122.0839,Java,"AWS, Azure",Mid,87000,2024-07-03,No
J0878,QA Engineer,IBM,Austin,TX,30.2672,-97.7431,Other,"SQL, AWS, Python",Mid,73000,2024-08-25,Yes
J0879,Support Engineer,CloudLabs,Seattle,WA,47.6062,-122.3321,Other,Python,Mid,79000,2024-01-16,No
J0880,Product Analyst,Netflix,Dallas,TX,32.7767,-96.797,Other,Python,Entry,67000,2024-08-16,No
J0881,Site Reliability Engineer,DataWorks,Denver,CO,39.7392,-104.9903,AWS,Azure,Senior,138000,2024-06-28,No
J0882,Data Engineer,HealthAI,San Francisco,CA,37.7749,-122.4194,Python,Azure,Entry,73000,2024-02-16,No
J0883,Frontend Developer,Salesforce,Mountain View,CA,37.3861,-122.0839,Other,"SQL, AWS",Mid,85000,2024-03-24,No
J0884,Cloud Engineer (Azure),HealthAI,Redmond,WA,47.673988,-122.121513,Azure,"Machine Learning, Other",Entry,65000,2024-04-25,No
J0885,SQL Developer,IBM,Raleigh,NC,35.7796,-78.6382,SQL,"Python, Java",Entry,75000,2024-07-28,No
J0886,Frontend Developer,HealthAI,Raleigh,NC,35.7796,-78.6382,Other,SQL,Senior,107000,2024-01-05,No
J0887,Data Engineer,CloudLabs,New York,NY,40.7128,-74.006,Python,Azure,Mid,116000,2024-01-05,Yes
J0888,Research Scientist,DataWorks,San Francisco,CA,37.7749,-122.4194,Machine Learning,SQL,Senior,144000,2024-05-20,Yes
J0889,Azure DevOps Engineer,HealthAI,Austin,TX,30.2672,-97.7431,Azure,"AWS, Machine Learning",Entry,74000,2024-08-23,Yes
J0890,SQL Developer,Netflix,San Francisco,CA,37.7749,-122.4194,SQL,"AWS, Other",Entry,65000,2024-09-23,No
J0891,Back-end Engineer,DataWorks,Seattle,WA,47.6062,-122.3321,Python,"AWS, Machine Learning, Azure",Entry,74000,2024-01-04,No
J0892,Data Analyst,StartupX,Raleigh,NC,35.7796,-78.6382,SQL,"Azure, Other",Entry,57000,2024-10-31,No
J0893,Data Analyst,IBM,Raleigh,NC,35.7796,-78.6382,SQL,"AWS, Azure",Entry,71000,2024-02-25,No
J0894,Python Developer,Apple,San Francisco,CA,37.7749,-122.4194,Python,"SQL, AWS",Entry,76000,2024-06-15,Yes
J0895,Product Analyst,CloudLabs,Los Angeles,CA,34.0522,-118.2437,Other,Machine Learning,Mid,89000,2024-06-01,No
J0896,Data Scientist,StartupX,Redmond,WA,47.673988,-122.121513,Machine Learning,Python,Entry,91000,2024-01-30,No
J0897,Support Engineer,CloudLabs,Austin,TX,30.2672,-97.7431,Other,Machine Learning,Senior,109000,2024-03-12,No
J0898,Frontend Developer,CloudLabs,Chicago,IL,41.8781,-87.6298,Other,AWS,Senior,112000,2024-05-31,No
J0899,BI Developer,Salesforce,Boston,MA,42.3601,-71.0589,SQL,"Python, Machine Learning",Mid,99000,2024-01-19,Yes
J0900,Data Scientist,Apple,Los Angeles,CA,34.0522,-118.2437,Machine Learning,"SQL, Java, Azure",Entry,101000,2024-04-23,Yes
J0901,Support Engineer,DeepVision,Raleigh,NC,35.7796,-78.6382,Other,"AWS, Python",Entry,66000,2024-07-02,No
J0902,Research Scientist,HealthAI,New York,NY,40.7128,-74.006,Machine Learning,Other,Senior,183000,2024-10-12,No
J0903,Cloud Architect,Amazon,Chicago,IL,41.8781,-87.6298,AWS,"SQL, Python, Java",Mid,110000,2024-03-06,No
J0904,Product Analyst,FintechCo,Denver,CO,39.7392,-104.9903,Other,"SQL, AWS",Senior,122000,2024-04-03,Yes
J0905,Data Analyst,CloudLabs,Seattle,WA,47.6062,-122.3321,SQL,Other,Entry,61000,2024-04-23,No
J0906,QA Engineer,FintechCo,San Francisco,CA,37.7749,-122.4194,Other,Python,Entry,68000,2024-08-03,Yes
J0907,Data Analyst,IBM,Dallas,TX,32.7767,-96.797,SQL,"Python, Other",Entry,75000,2024-05-30,No
J0908,Cloud Engineer (Azure),Netflix,Mountain View,CA,37.3861,-122.0839,Azure,"SQL, AWS",Entry,80000,2024-10-25,Yes
J0909,Automation Engineer,Amazon,Chicago,IL,41.8781,-87.6298,Python,"SQL, Other, Azure",Senior,158000,2024-04-09,No
J0910,Python Developer,HealthAI,Raleigh,NC,35.7796,-78.6382,Python,"AWS, Java, Azure",Mid,100000,2024-07-14,Yes
J0911,Research Scientist,Salesforce,Mountain View,CA,37.3861,-122.0839,Machine Learning,Python,Entry,82000,2024-03-18,Yes
J0912,Data Scientist,Apple,Boston,MA,42.3601,-71.0589,Machine Learning,Python,Entry,95000,2024-10-18,No
J0913,Data Engineer,Apple,Los Angeles,CA,34.0522,-118.2437,Python,Java,Senior,151000,2024-04-02,No
J0914,BI Developer,Apple,Raleigh,NC,35.7796,-78.6382,SQL,Python,Entry,64000,2024-03-31,No
J0915,Database Administrator,Google,Chicago,IL,41.8781,-87.6298,SQL,Java,Mid,97000,2024-05-20,No
J0916,QA Engineer,DataWorks,New York,NY,40.7128,-74.006,Other,,Mid,84000,2024-09-07,No
J0917,Data Engineer,DataWorks,Boston,MA,42.3601,-71.0589,Python,"SQL, AWS",Entry,69000,2024-08-07,No
J0918,Site Reliability Engineer,Netflix,Boston,MA,42.3601,-71.0589,AWS,Machine Learning,Entry,74000,2024-01-03,No
J0919,QA Engineer,FintechCo,Austin,TX,30.2672,-97.7431,Other,"Python, Machine Learning",Entry,62000,2024-01-08,No
J0920,SQL Developer,Google,Raleigh,NC,35.7796,-78.6382,SQL,"Python, Other",Mid,101000,2024-01-03,No
J0921,QA Engineer,Meta,Los Angeles,CA,34.0522,-118.2437,Other,"Java, Azure",Senior,123000,2024-06-25,No
J0922,Data Engineer,Amazon,Boston,MA,42.3601,-71.0589,Python,"SQL, Java, Other",Mid,116000,2024-09-14,No
J0923,Software Engineer,Microsoft,Seattle,WA,47.6062,-122.3321,Java,"SQL, Azure",Entry,74000,2024-01-24,No
J0924,Product Analyst,Netflix,Los Angeles,CA,34.0522,-118.2437,Other,"AWS, Machine Learning",Mid,96000,2024-09-23,No
J0925,Cloud Architect,Salesforce,Raleigh,NC,35.7796,-78.6382,AWS,"SQL, Machine Learning",Mid,100000,2024-03-09,No
J0926,Software Engineer,Apple,Redmond,WA,47.673988,-122.121513,Java,"SQL, Machine Learning",Mid,107000,2024-03-25,No
J0927,Cloud Engineer (AWS),Meta,Redmond,WA,47.673988,-122.121513,AWS,Java,Entry,75000,2024-03-08,No
J0928,Frontend Developer,DataWorks,Denver,CO,39.7392,-104.9903,Other,Machine Learning,Mid,84000,2024-03-27,No
J0929,Product Analyst,FintechCo,Raleigh,NC,35.7796,-78.6382,Other,"AWS, Azure",Mid,90000,2024-01-20,No
J0930,Backend Developer,IBM,Denver,CO,39.7392,-104.9903,Java,"SQL, Machine Learning, Azure",Entry,75000,2024-01-25,No
J0931,Frontend Developer,CloudLabs,Seattle,WA,47.6062,-122.3321,Other,AWS,Mid,81000,2024-01-11,No
J0932,Frontend Developer,Salesforce,Chicago,IL,41.8781,-87.6298,Other,,Entry,49000,2024-07-13,No
J0933,Automation Engineer,IBM,Chicago,IL,41.8781,-87.6298,Python,Java,Mid,115000,2024-03-19,Yes
J0934,Python Developer,IBM,Boston,MA,42.3601,-71.0589,Python,"SQL, Java",Entry,74000,2024-02-21,No
J0935,Cloud Architect,IBM,Dallas,TX,32.7767,-96.797,Azure,Other,Senior,118000,2024-03-11,No
J0936,Database Administrator,StartupX,Los Angeles,CA,34.0522,-118.2437,SQL,Python,Entry,74000,2024-03-01,No
J0937,Python Developer,RetailCorp,Seattle,WA,47.6062,-122.3321,Python,Other,Senior,142000,2024-09-11,No
J0938,Automation Engineer,Meta,San Francisco,CA,37.7749,-122.4194,Python,Azure,Entry,88000,2024-09-24,No
J0939,Research Scientist,FintechCo,Boston,MA,42.3601,-71.0589,Machine Learning,Azure,Entry,96000,2024-05-31,Yes
J0940,Java Developer,StartupX,Chicago,IL,41.8781,-87.6298,Java,"Python, Machine Learning, Other",Mid,95000,2024-04-16,No
J0941,BI Developer,Apple,Redmond,WA,47.673988,-122.121513,SQL,Machine Learning,Entry,73000,2024-01-02,Yes
J0942,Cloud Engineer (AWS),DeepVision,Seattle,WA,47.6062,-122.3321,AWS,"SQL, Java, Azure",Mid,110000,2024-10-20,No
J0943,Back-end Engineer,Microsoft,Seattle,WA,47.6062,-122.3321,Python,,Entry,78000,2024-09-18,No
J0944,Cloud Architect,FintechCo,Seattle,WA,47.6062,-122.3321,Azure,Machine Learning,Entry,75000,2024-05-11,No
J0945,Data Engineer,Netflix,San Francisco,CA,37.7749,-122.4194,Python,"SQL, AWS",Entry,75000,2024-05-15,No
J0946,Database Administrator,Amazon,New York,NY,40.7128,-74.006,SQL,"Python, Azure",Entry,69000,2024-01-21,No
J0947,Cloud Architect,RetailCorp,Raleigh,NC,35.7796,-78.6382,AWS,"SQL, Machine Learning",Senior,133000,2024-06-09,Yes
J0948,Machine Learning Engineer,Amazon,Mountain View,CA,37.3861,-122.0839,Machine Learning,SQL,Senior,191000,2024-01-05,No
J0949,Data Engineer,Apple,Austin,TX,30.2672,-97.7431,Python,"SQL, Other",Entry,87000,2024-08-12,No
J0950,Software Engineer,DeepVision,Los Angeles,CA,34.0522,-118.2437,Java,Azure,Senior,128000,2024-02-17,No
J0951,Cloud Architect,Microsoft,Seattle,WA,47.6062,-122.3321,AWS,"Machine Learning, Other",Mid,103000,2024-07-24,No
J0952,Support Engineer,IBM,Boston,MA,42.3601,-71.0589,Other,Python,Mid,88000,2024-09-01,No
J0953,Data Scientist,Amazon,New York,NY,40.7128,-74.006,Machine Learning,SQL,Senior,154000,2024-01-31,No
J0954,Database Administrator,Salesforce,Dallas,TX,32.7767,-96.797,SQL,"Python, Java",Entry,74000,2024-09-04,No
J0955,Support Engineer,Microsoft,Dallas,TX,32.7767,-96.797,Other,"AWS, Java",Mid,74000,2024-07-13,No
J0956,Machine Learning Engineer,HealthAI,Raleigh,NC,35.7796,-78.6382,Machine Learning,SQL,Mid,133000,2024-03-07,Yes
J0957,Support Engineer,Amazon,Boston,MA,42.3601,-71.0589,Other,Java,Entry,58000,2024-08-13,No
J0958,Frontend Developer,IBM,Raleigh,NC,35.7796,-78.6382,Other,,Entry,62000,2024-06-09,No
J0959,QA Engineer,CloudLabs,Austin,TX,30.2672,-97.7431,Other,"SQL, Java, Machine Learning",Mid,87000,2024-09-22,Yes
J0960,Database Administrator,Salesforce,Raleigh,NC,35.7796,-78.6382,SQL,Other,Senior,132000,2024-05-07,No
J0961,Software Engineer,CloudLabs,Raleigh,NC,35.7796,-78.6382,Java,Python,Entry,75000,2024-07-16,Yes
J0962,Cloud Architect,DeepVision,Dallas,TX,32.7767,-96.797,Azure,Other,Senior,120000,2024-01-28,No
J0963,DevOps Engineer,StartupX,Chicago,IL,41.8781,-87.6298,AWS,Java,Entry,74000,2024-09-10,No
J0964,Frontend Developer,RetailCorp,Chicago,IL,41.8781,-87.6298,Other,SQL,Senior,107000,2024-06-13,Yes
J0965,Cloud Architect,IBM,Mountain View,CA,37.3861,-122.0839,AWS,Azure,Senior,146000,2024-09-16,No
J0966,Automation Engineer,CloudLabs,Boston,MA,42.3601,-71.0589,Python,SQL,Senior,144000,2024-07-25,No
J0967,Frontend Developer,Netflix,Chicago,IL,41.8781,-87.6298,Other,"Java, Machine Learning",Mid,89000,2024-10-20,No
J0968,Cloud Engineer (Azure),HealthAI,Chicago,IL,41.8781,-87.6298,Azure,"SQL, AWS",Senior,126000,2024-08-16,Yes
J0969,Database Administrator,Netflix,Los Angeles,CA,34.0522,-118.2437,SQL,,Entry,61000,2024-01-10,No
J0970,Support Engineer,Salesforce,Mountain View,CA,37.3861,-122.0839,Other,"Python, Machine Learning",Mid,81000,2024-10-12,No
J0971,Frontend Developer,HealthAI,Seattle,WA,47.6062,-122.3321,Other,"AWS, Azure",Mid,84000,2024-06-04,No
J0972,SQL Developer,CloudLabs,Raleigh,NC,35.7796,-78.6382,SQL,"Python, Java",Mid,97000,2024-08-21,Yes
J0973,Data Analyst,HealthAI,Mountain View,CA,37.3861,-122.0839,SQL,Python,Entry,64000,2024-04-24,No
J0974,Data Analyst,StartupX,Dallas,TX,32.7767,-96.797,Python,"SQL, Other, Azure",Mid,97000,2024-08-30,Yes
J0975,Data Analyst,FintechCo,Chicago,IL,41.8781,-87.6298,SQL,Machine Learning,Senior,121000,2024-02-28,No
J0976,Data Engineer,Google,Austin,TX,30.2672,-97.7431,Python,"Azure, Other",Mid,106000,2024-06-30,No
J0977,Product Analyst,StartupX,Denver,CO,39.7392,-104.9903,Other,"SQL, Python, Machine Learning",Entry,67000,2024-07-10,No
J0978,Frontend Developer,Google,New York,NY,40.7128,-74.006,Other,Machine Learning,Senior,111000,2024-09-09,No
J0979,BI Developer,Amazon,San Francisco,CA,37.7749,-122.4194,SQL,,Mid,101000,2024-04-10,No
J0980,Machine Learning Engineer,DeepVision,Boston,MA,42.3601,-71.0589,Machine Learning,"Java, Other",Entry,102000,2024-04-20,No
J0981,QA Engineer,FintechCo,Austin,TX,30.2672,-97.7431,Other,,Entry,62000,2024-02-25,No
J0982,Machine Learning Engineer,DeepVision,Raleigh,NC,35.7796,-78.6382,Machine Learning,SQL,Entry,103000,2024-10-28,No
J0983,Software Engineer,Netflix,Raleigh,NC,35.7796,-78.6382,Java,"AWS, Machine Learning",Mid,100000,2024-10-28,No
J0984,SQL Developer,Netflix,Mountain View,CA,37.3861,-122.0839,SQL,"AWS, Machine Learning",Entry,61000,2024-09-28,No
J0985,Python Developer,StartupX,Boston,MA,42.3601,-71.0589,Python,SQL,Mid,107000,2024-10-26,Yes
J0986,DevOps Engineer,FintechCo,Dallas,TX,32.7767,-96.797,AWS,"Machine Learning, Python, Java",Mid,104000,2024-03-29,No
J0987,Java Developer,Amazon,Boston,MA,42.3601,-71.0589,Java,"AWS, Other",Senior,137000,2024-06-13,No
J0988,Back-end Engineer,Salesforce,Dallas,TX,32.7767,-96.797,Python,Azure,Senior,141000,2024-05-07,No
J0989,ML Ops Engineer,Apple,San Francisco,CA,37.7749,-122.4194,Machine Learning,Python,Mid,139000,2024-08-19,No
J0990,Data Scientist,Salesforce,Dallas,TX,32.7767,-96.797,Machine Learning,"Other, Azure",Senior,166000,2024-09-19,Yes
J0991,Research Scientist,FintechCo,Los Angeles,CA,34.0522,-118.2437,Machine Learning,"Azure, Python, Other",Senior,166000,2024-10-10,Yes
J0992,DevOps Engineer,Meta,Redmond,WA,47.673988,-122.121513,AWS,"SQL, Java",Senior,118000,2024-05-28,No
J0993,Cloud Architect,DeepVision,Raleigh,NC,35.7796,-78.6382,AWS,Machine Learning,Mid,100000,2024-03-08,Yes
J0994,SQL Developer,StartupX,Denver,CO,39.7392,-104.9903,SQL,"AWS, Azure, Other",Senior,122000,2024-06-14,Yes
J0995,Cloud Engineer (AWS),RetailCorp,Austin,TX,30.2672,-97.7431,AWS,"Azure, Other",Senior,143000,2024-10-14,Yes
J0996,Support Engineer,CloudLabs,Los Angeles,CA,34.0522,-118.2437,Other,"AWS, Python",Mid,86000,2024-09-30,Yes
J0997,Site Reliability Engineer,RetailCorp,Mountain View,CA,37.3861,-122.0839,AWS,Python,Mid,108000,2024-09-24,No
J0998,Python Developer,Salesforce,New York,NY,40.7128,-74.006,Python,"Java, Azure",Entry,68000,2024-01-28,No
J0999,Java Developer,Meta,San Francisco,CA,37.7749,-122.4194,Java,SQL,Entry,83000,2024-03-23,No
J1000,Backend Developer,IBM,New York,NY,40.7128,-74.006,Java,"AWS, Other",Entry,74000,2024-02-01,No
J1001,Cloud Architect,Meta,Denver,CO,39.7392,-104.9903,AWS,Java,Mid,104000,2024-01-17,No
J1002,Site Reliability Engineer,Amazon,Dallas,TX,32.7767,-96.797,AWS,Python,Senior,153000,2024-10-14,Yes
J1003,Support Engineer,Meta,Denver,CO,39.7392,-104.9903,Other,"Azure, Machine Learning",Entry,60000,2024-05-27,No
J1004,Frontend Developer,DeepVision,Boston,MA,42.3601,-71.0589,Other,"SQL, AWS",Mid,83000,2024-07-17,Yes
J1005,Research Scientist,StartupX,Mountain View,CA,37.3861,-122.0839,Machine Learning,"SQL, Other",Senior,191000,2024-01-07,Yes
J1006,Data Analyst,Meta,Dallas,TX,32.7767,-96.797,SQL,Python,Mid,100000,2024-08-14,Yes
J1007,Product Analyst,RetailCorp,Dallas,TX,32.7767,-96.797,Other,Machine Learning,Senior,104000,2024-10-06,No
J1008,QA Engineer,RetailCorp,Los Angeles,CA,34.0522,-118.2437,Other,Azure,Entry,55000,2024-04-09,Yes
J1009,Back-end Engineer,Microsoft,Raleigh,NC,35.7796,-78.6382,Python,Other,Entry,82000,2024-02-08,No
J1010,SQL Developer,FintechCo,Denver,CO,39.7392,-104.9903,SQL,"Machine Learning, Azure",Entry,65000,2024-03-02,No
J1011,Cloud Engineer (AWS),Salesforce,San Francisco,CA,37.7749,-122.4194,AWS,"Machine Learning, Other",Mid,107000,2024-10-11,No
J1012,Cloud Engineer (Azure),Microsoft,Dallas,TX,32.7767,-96.797,Azure,Other,Mid,98000,2024-05-10,No
J1013,Data Analyst,Netflix,Los Angeles,CA,34.0522,-118.2437,Python,Azure,Mid,124000,2024-03-20,No
J1014,DevOps Engineer,DeepVision,Austin,TX,30.2672,-97.7431,AWS,"SQL, Azure",Entry,70000,2024-01-27,Yes
J1015,Automation Engineer,HealthAI,Raleigh,NC,35.7796,-78.6382,Python,"SQL, Machine Learning",Mid,104000,2024-06-03,Yes
J1016,Cloud Architect,StartupX,Austin,TX,30.2672,-97.7431,Azure,"SQL, AWS, Java",Entry,66000,2024-02-07,Yes
J1017,Research Scientist,StartupX,Redmond,WA,47.673988,-122.121513,Machine Learning,"AWS, Java, Azure",Entry,83000,2024-04-04,Yes
J1018,Machine Learning Engineer,RetailCorp,Denver,CO,39.7392,-104.9903,Machine Learning,Azure,Senior,141000,2024-03-22,No
J1019,Site Reliability Engineer,Amazon,Austin,TX,30.2672,-97.7431,AWS,Python,Mid,102000,2024-04-23,No
J1020,Product Analyst,Apple,Austin,TX,30.2672,-97.7431,Other,Machine Learning,Entry,60000,2024-05-30,No
J1021,Support Engineer,StartupX,Raleigh,NC,35.7796,-78.6382,Other,SQL,Entry,58000,2024-01-05,No
J1022,Product Analyst,Netflix,Redmond,WA,47.673988,-122.121513,Other,Java,Senior,118000,2024-05-04,Yes
J1023,Backend Developer,DeepVision,Austin,TX,30.2672,-97.7431,Java,,Mid,103000,2024-07-14,Yes
J1024,BI Developer,IBM,Denver,CO,39.7392,-104.9903,SQL,Azure,Mid,107000,2024-05-24,No
J1025,Research Scientist,StartupX,Denver,CO,39.7392,-104.9903,Machine Learning,"AWS, Java",Mid,123000,2024-08-16,No
J1026,Database Administrator,IBM,Raleigh,NC,35.7796,-78.6382,SQL,"Python, Machine Learning",Entry,69000,2024-04-08,Yes
J1027,Cloud Engineer (AWS),Amazon,New York,NY,40.7128,-74.006,AWS,"Other, Java, Azure",Mid,102000,2024-10-02,Yes
J1028,Frontend Developer,CloudLabs,Seattle,WA,47.6062,-122.3321,Other,"Python, Machine Learning, Azure",Senior,94000,2024-04-17,No
J1029,Data Engineer,HealthAI,Raleigh,NC,35.7796,-78.6382,Python,SQL,Mid,103000,2024-08-05,No
J1030,Data Engineer,StartupX,Los Angeles,CA,34.0522,-118.2437,Python,"Java, Azure",Mid,118000,2024-08-10,No
J1031,Database Administrator,FintechCo,Raleigh,NC,35.7796,-78.6382,SQL,Azure,Entry,67000,2024-03-19,Yes
J1032,Support Engineer,FintechCo,Austin,TX,30.2672,-97.7431,Other,Python,Mid,84000,2024-01-20,Yes
J1033,Frontend Developer,Google,New York,NY,40.7128,-74.006,Other,"AWS, Java, Azure",Mid,88000,2024-05-08,Yes
J1034,Python Developer,DataWorks,Redmond,WA,47.673988,-122.121513,Python,"SQL, Other",Entry,76000,2024-05-12,Yes
J1035,Site Reliability Engineer,Netflix,Raleigh,NC,35.7796,-78.6382,AWS,"SQL, Other",Senior,149000,2024-07-26,No
J1036,Product Analyst,Google,Boston,MA,42.3601,-71.0589,Other,"SQL, AWS",Senior,114000,2024-03-01,No
J1037,Database Administrator,CloudLabs,Los Angeles,CA,34.0522,-118.2437,SQL,"Java, Other",Entry,74000,2024-02-02,No
J1038,Automation Engineer,Google,Los Angeles,CA,34.0522,-118.2437,Python,"SQL, Other",Entry,85000,2024-02-07,No
J1039,Machine Learning Engineer,IBM,Raleigh,NC,35.7796,-78.6382,Machine Learning,"AWS, Azure",Mid,139000,2024-06-03,Yes
J1040,Cloud Engineer (AWS),IBM,Chicago,IL,41.8781,-87.6298,AWS,"Java, Machine Learning",Senior,128000,2024-07-14,No
J1041,Python Developer,Netflix,New York,NY,40.7128,-74.006,Python,SQL,Mid,117000,2024-09-30,Yes
J1042,DevOps Engineer,FintechCo,Boston,MA,42.3601,-71.0589,AWS,"Azure, Other",Senior,136000,2024-10-06,No
J1043,QA Engineer,IBM,Raleigh,NC,35.7796,-78.6382,Other,SQL,Mid,89000,2024-07-10,No
J1044,SQL Developer,Amazon,Mountain View,CA,37.3861,-122.0839,SQL,"AWS, Other, Azure",Entry,72000,2024-01-03,Yes
J1045,Automation Engineer,Salesforce,Denver,CO,39.7392,-104.9903,Python,SQL,Entry,79000,2024-10-07,No
J1046,Product Analyst,Meta,Los Angeles,CA,34.0522,-118.2437,Other,AWS,Entry,63000,2024-06-25,Yes
J1047,Support Engineer,DeepVision,Raleigh,NC,35.7796,-78.6382,Other,Azure,Entry,71000,2024-09-19,Yes
J1048,QA Engineer,Microsoft,Redmond,WA,47.673988,-122.121513,Other,Machine Learning,Senior,105000,2024-05-09,No
J1049,Java Developer,Microsoft,Raleigh,NC,35.7796,-78.6382,Java,Azure,Mid,120000,2024-10-17,No
J1050,ML Ops Engineer,CloudLabs,Denver,CO,39.7392,-104.9903,Machine Learning,Java,Entry,100000,2024-02-07,Yes
J1051,Python Developer,IBM,Seattle,WA,47.6062,-122.3321,Python,"Java, Azure",Mid,111000,2024-04-11,No
J1052,BI Developer,Apple,Austin,TX,30.2672,-97.7431,SQL,Java,Senior,118000,2024-03-06,No
J1053,Backend Developer,Meta,Seattle,WA,47.6062,-122.3321,Java,"SQL, Machine Learning, Other",Mid,107000,2024-05-25,No
J1054,Cloud Engineer (Azure),DeepVision,Redmond,WA,47.673988,-122.121513,Azure,"Python, Java",Entry,77000,2024-06-11,No
J1055,Back-end Engineer,Apple,Dallas,TX,32.7767,-96.797,Python,"SQL, Java, Azure",Mid,99000,2024-06-05,No
J1056,QA Engineer,DataWorks,Dallas,TX,32.7767,-96.797,Other,SQL,Mid,77000,2024-07-05,Yes
J1057,Support Engineer,Microsoft,Mountain View,CA,37.3861,-122.0839,Other,Python,Senior,118000,2024-06-09,No
J1058,Data Engineer,FintechCo,Los Angeles,CA,34.0522,-118.2437,Python,Other,Senior,127000,2024-08-11,No
J1059,Product Analyst,Microsoft,Raleigh,NC,35.7796,-78.6382,Other,"Python, Java",Entry,59000,2024-06-18,Yes
J1060,Support Engineer,Netflix,Austin,TX,30.2672,-97.7431,Other,"AWS, Machine Learning",Senior,112000,2024-06-05,No
J1061,Database Administrator,Microsoft,Raleigh,NC,35.7796,-78.6382,SQL,Other,Entry,73000,2024-02-11,No
J1062,DevOps Engineer,DeepVision,Denver,CO,39.7392,-104.9903,AWS,SQL,Mid,119000,2024-04-10,No
J1063,Database Administrator,FintechCo,Seattle,WA,47.6062,-122.3321,SQL,"AWS, Machine Learning, Other",Entry,60000,2024-01-10,No
J1064,Database Administrator,HealthAI,Dallas,TX,32.7767,-96.797,SQL,Python,Senior,128000,2024-10-23,No
J1065,SQL Developer,DeepVision,Mountain View,CA,37.3861,-122.0839,SQL,"Python, Java",Mid,88000,2024-10-09,No
J1066,Automation Engineer,DeepVision,Denver,CO,39.7392,-104.9903,Python,"Machine Learning, Other",Senior,150000,2024-08-29,Yes
J1067,DevOps Engineer,Apple,Boston,MA,42.3601,-71.0589,AWS,"Machine Learning, Java",Senior,124000,2024-04-24,Yes
J1068,Data Analyst,Microsoft,Chicago,IL,41.8781,-87.6298,SQL,"Python, Azure",Entry,71000,2024-09-13,Yes
J1069,Database Administrator,Salesforce,Austin,TX,30.2672,-97.7431,SQL,Machine Learning,Entry,67000,2024-09-14,No
J1070,QA Engineer,HealthAI,Dallas,TX,32.7767,-96.797,Other,"Machine Learning, SQL, Java",Senior,100000,2024-03-25,Yes
J1071,DevOps Engineer,Netflix,New York,NY,40.7128,-74.006,AWS,"SQL, Machine Learning",Mid,101000,2024-04-01,Yes
J1072,QA Engineer,FintechCo,Los Angeles,CA,34.0522,-118.2437,Other,Machine Learning,Senior,107000,2024-09-04,No
J1073,Database Administrator,Meta,Chicago,IL,41.8781,-87.6298,SQL,,Entry,64000,2024-04-28,No
J1074,Product Analyst,Apple,Redmond,WA,47.673988,-122.121513,Other,"Python, Machine Learning",Entry,62000,2024-01-22,Yes
J1075,SQL Developer,StartupX,Austin,TX,30.2672,-97.7431,SQL,"Azure, Other",Senior,137000,2024-07-17,No
J1076,Back-end Engineer,DeepVision,Mountain View,CA,37.3861,-122.0839,Python,SQL,Entry,85000,2024-01-21,Yes
J1077,Product Analyst,Amazon,Los Angeles,CA,34.0522,-118.2437,Other,"SQL, Python, Machine Learning",Senior,118000,2024-09-23,No
J1078,Data Analyst,HealthAI,Los Angeles,CA,34.0522,-118.2437,Python,Machine Learning,Mid,111000,2024-05-14,No
J1079,Data Scientist,Salesforce,Raleigh,NC,35.7796,-78.6382,Machine Learning,Java,Senior,161000,2024-07-12,No
J1080,Cloud Engineer (AWS),StartupX,San Francisco,CA,37.7749,-122.4194,AWS,SQL,Entry,74000,2024-07-11,No
J1081,Site Reliability Engineer,Apple,Austin,TX,30.2672,-97.7431,AWS,Other,Mid,109000,2024-09-06,Yes
J1082,Automation Engineer,Google,Denver,CO,39.7392,-104.9903,Python,"Machine Learning, Other",Entry,81000,2024-03-12,No
J1083,QA Engineer,Meta,Seattle,WA,47.6062,-122.3321,Other,"SQL, AWS, Machine Learning",Mid,84000,2024-09-20,No
J1084,Product Analyst,Meta,New York,NY,40.7128,-74.006,Other,,Mid,93000,2024-04-05,No
J1085,Research Scientist,DataWorks,Los Angeles,CA,34.0522,-118.2437,Machine Learning,"AWS, Java, Azure",Senior,187000,2024-03-01,No
J1086,QA Engineer,Salesforce,Austin,TX,30.2672,-97.7431,Other,"SQL, Machine Learning",Senior,110000,2024-02-28,Yes
J1087,Support Engineer,Netflix,Redmond,WA,47.673988,-122.121513,Other,Machine Learning,Entry,60000,2024-10-29,No
J1088,BI Developer,Google,Redmond,WA,47.673988,-122.121513,SQL,Other,Entry,69000,2024-01-23,Yes
J1089,Backend Developer,DataWorks,New York,NY,40.7128,-74.006,Java,"AWS, Other",Senior,140000,2024-03-09,Yes
J1090,Automation Engineer,Google,Dallas,TX,32.7767,-96.797,Python,Azure,Mid,121000,2024-03-16,No
J1091,SQL Developer,IBM,New York,NY,40.7128,-74.006,SQL,"AWS, Java",Senior,117000,2024-09-21,Yes
J1092,Frontend Developer,DeepVision,Los Angeles,CA,34.0522,-118.2437,Other,Machine Learning,Entry,63000,2024-05-25,No
